Date,Price,Market_Cap
2018-01-08,2.4485,94852796158
2018-01-09,2.14126,82950581295
2018-01-10,1.95614,75779186818
2018-01-11,1.93361,74906393931
2018-01-12,2.02577,78476593332
2018-01-13,2.0225,78349916335
2018-01-14,1.86561,72272132220
2018-01-15,1.66706,64580475415
2018-01-16,1.19515,46299086531
2018-01-17,1.29116,50018431632
2018-01-18,1.61161,62432389946
2018-01-19,1.54157,59719100383
2018-01-20,1.58205,61287260884
2018-01-21,1.38127,53509215791
2018-01-22,1.30411,50520103531
2018-01-23,1.34234,52001100961
2018-01-24,1.33309,51642763890
2018-01-25,1.30965,50734718382
2018-01-26,1.21336,47004526321
2018-01-27,1.23119,47695245237
2018-01-28,1.41666,54880194055
2018-01-29,1.31967,51122884593
2018-01-30,1.31231,50837764502
2018-01-31,1.13747,44064612773
2018-02-01,1.14397,44316417201
2018-02-02,0.958196,37378474579
2018-02-03,0.896766,34982138450
2018-02-04,0.919951,35886567119
2018-02-05,0.840231,32776752433
2018-02-06,0.692773,27024531484
2018-02-07,0.779269,30398672617
2018-02-08,0.732428,28571441938
2018-02-09,0.777794,30341134024
2018-02-10,0.929139,36244983795
2018-02-11,1.08609,42367519229
2018-02-12,1.0132,39524137487
2018-02-13,1.09286,42631611621
2018-02-14,1.02514,39989907524
2018-02-15,1.14767,44769706741
2018-02-16,1.14836,44796623100
2018-02-17,1.14125,44519267575
2018-02-18,1.21041,47217144942
2018-02-19,1.12868,44028921732
2018-02-20,1.14499,44665162042
2018-02-21,1.09852,42852403782
2018-02-22,0.949136,37025051084
2018-02-23,0.95568,37280327392
2018-02-24,0.999782,39086279525
2018-02-25,0.949314,37113243048
2018-02-26,0.95122,37187757741
2018-02-27,0.961025,37571082277
2018-02-28,0.953311,37269504972
2018-03-01,0.90914,35542648465
2018-03-02,0.931663,36423180695
2018-03-03,0.914247,35739704143
2018-03-04,0.904932,35375562566
2018-03-05,1.01533,39691236402
2018-03-06,0.957767,37440986098
2018-03-07,0.916863,35841968701
2018-03-08,0.876384,34259565386
2018-03-09,0.827276,32339837576
2018-03-10,0.845867,33066596143
2018-03-11,0.802784,31382397372
2018-03-12,0.831416,32501678277
2018-03-13,0.8032,31398659626
2018-03-14,0.788572,30826633076
2018-03-15,0.700401,27379877340
2018-03-16,0.703766,27511420966
2018-03-17,0.697978,27285158110
2018-03-18,0.648311,25343589826
2018-03-19,0.661157,25845762017
2018-03-20,0.73457,28717349247
2018-03-21,0.70411,27526543118
2018-03-22,0.691842,27046936762
2018-03-23,0.660199,25809969769
2018-03-24,0.637919,24938950384
2018-03-25,0.64259,25121559520
2018-03-26,0.642111,25102833385
2018-03-27,0.600615,23480579329
2018-03-28,0.579457,22653423668
2018-03-29,0.578339,22609716322
2018-03-30,0.512946,20053227516
2018-03-31,0.509616,19923193222
2018-04-01,0.51199,20016003614
2018-04-02,0.485634,18985628428
2018-04-03,0.499772,19538346761
2018-04-04,0.560281,21903917109
2018-04-05,0.502687,19652307288
2018-04-06,0.498358086,19483070475
2018-04-07,0.475235074,18579087389
2018-04-08,0.487961015,19076601974
2018-04-09,0.499124735,19513042231
2018-04-10,0.492436722,19251577570
2018-04-11,0.492965905,19272265722
2018-04-12,0.540384642,21126078514
2018-04-13,0.625222679,24460458697
2018-04-14,0.635036283,24844394315
2018-04-15,0.63094825,24684459006
2018-04-16,0.679873266,26598542371
2018-04-17,0.663044296,25940146047
2018-04-18,0.656574851,25687043290
2018-04-19,0.705349644,27595249507
2018-04-20,0.789901238,30903144164
2018-04-21,0.930385185,36399268819
2018-04-22,0.872205703,34123124890
2018-04-23,0.869246994,34007371918
2018-04-24,0.875024745,34253896643
2018-04-25,0.940198086,36805185528
2018-04-26,0.795300256,31132985578
2018-04-27,0.851596117,33336754812
2018-04-28,0.813650162,31851314720
2018-04-29,0.861026768,33705929006
2018-04-30,0.870640603,34082274122
2018-05-01,0.835342941,32700504671
2018-05-02,0.837300127,32783524443
2018-05-03,0.85539609,33492051108
2018-05-04,0.887598645,34774570001
2018-05-05,0.893844395,35019267620
2018-05-06,0.904191805,35424661159
2018-05-07,0.871525546,34144853986
2018-05-08,0.831379309,32571994289
2018-05-09,0.812258994,31822893627
2018-05-10,0.800286274,31353823299
2018-05-11,0.755570358,29601931519
2018-05-12,0.686170545,26891001876
2018-05-13,0.697820834,27347576325
2018-05-14,0.745869887,29230617199
2018-05-15,0.741709715,29067580157
2018-05-16,0.69721612,27323877594
2018-05-17,0.713593864,27965720879
2018-05-18,0.667050118,26141672927
2018-05-19,0.679514851,26630165438
2018-05-20,0.674030852,26415247692
2018-05-21,0.697846572,27348584976
2018-05-22,0.680221277,26657850243
2018-05-23,0.645208614,25285705091
2018-05-24,0.60119855,23560952083
2018-05-25,0.631637623,24753858376
2018-05-26,0.611722481,23973384585
2018-05-27,0.612348939,23997935465
2018-05-28,0.606655974,23774828352
2018-05-29,0.55189307,21628671885
2018-05-30,0.601478974,23571941891
2018-05-31,0.605363379,23724171611
2018-06-01,0.613200146,24031294247
2018-06-02,0.622789158,24439196858
2018-06-03,0.641121983,25158604851
2018-06-04,0.679120436,26649722129
2018-06-05,0.661893931,25973727815
2018-06-06,0.675837973,26520913292
2018-06-07,0.673390369,26424865552
2018-06-08,0.675446001,26507414005
2018-06-09,0.672295267,26383765628
2018-06-10,0.654282279,25676858304
2018-06-11,0.585695519,22985218044
2018-06-12,0.60488908,23738456127
2018-06-13,0.563876868,22128960077
2018-06-14,0.53516235,21002078572
2018-06-15,0.5603573,21991392985
2018-06-16,0.534229405,20965995759
2018-06-17,0.533846709,20950976729
2018-06-18,0.525608984,20627684729
2018-06-19,0.53603666,21036922041
2018-06-20,0.547988237,21505965302
2018-06-21,0.537603888,21098428372
2018-06-22,0.533660559,20943671214
2018-06-23,0.48839541,19167226665
2018-06-24,0.492234104,19317877390
2018-06-25,0.477667451,18746204662
2018-06-26,0.48138814,18900301813
2018-06-27,0.455449593,17881900379
2018-06-28,0.469691437,18441070918
2018-06-29,0.449189688,17636129240
2018-06-30,0.453132157,17790918835
2018-07-01,0.465005651,18257097121
2018-07-02,0.459475978,18039990550
2018-07-03,0.485941379,19079077714
2018-07-04,0.483524848,18984199642
2018-07-05,0.4889309,19196452595
2018-07-06,0.476424232,18705580087
2018-07-07,0.477898129,18763448866
2018-07-08,0.484151866,19008985861
2018-07-09,0.476978629,18727347051
2018-07-10,0.47257773,18554557016
2018-07-11,0.444893858,17467620490
2018-07-12,0.449035941,17630248821
2018-07-13,0.435829349,17111725715
2018-07-14,0.437947097,17194873676
2018-07-15,0.438412987,17213165669
2018-07-16,0.445659904,17497697362
2018-07-17,0.481584969,18908203228
2018-07-18,0.5041828,19795449310
2018-07-19,0.48419496,19010677845
2018-07-20,0.47555189,18696647565
2018-07-21,0.445942327,17532527390
2018-07-22,0.45415051,17855237719
2018-07-23,0.448753208,17643039087
2018-07-24,0.445060184,17497845306
2018-07-25,0.458077795,18009641583
2018-07-26,0.458664303,18032700558
2018-07-27,0.448791278,17644535837
2018-07-28,0.452254669,17780701400
2018-07-29,0.454544423,17870724655
2018-07-30,0.452850734,17804136135
2018-07-31,0.446519265,17555210085
2018-08-01,0.435434576,17119407950
2018-08-02,0.447298456,17585844506
2018-08-03,0.431147693,16950866238
2018-08-04,0.440918782,17328052830
2018-08-05,0.430049486,16900890852
2018-08-06,0.434473671,17074760790
2018-08-07,0.413334209,16243982586
2018-08-08,0.380186552,14941283819
2018-08-09,0.331736887,13037218058
2018-08-10,0.346205383,13605828138
2018-08-11,0.320764595,12606008339
2018-08-12,0.30066297,11816017012
2018-08-13,0.297115002,11676582310
2018-08-14,0.279172648,10991696998
2018-08-15,0.273936557,10785539566
2018-08-16,0.281679614,11060106469
2018-08-17,0.29235691,11503979082
2018-08-18,0.365942509,14392224772
2018-08-19,0.326364281,12848349081
2018-08-20,0.343703475,13533274221
2018-08-21,0.318491396,12539770479
2018-08-22,0.334633042,13187602526
2018-08-23,0.319322255,12622787196
2018-08-24,0.327469186,12938768346
2018-08-25,0.327292583,12938386209
2018-08-26,0.328022313,12964917156
2018-08-27,0.32358914,12757017922
2018-08-28,0.33831813,13393344196
2018-08-29,0.352397894,13977910759
2018-08-30,0.344660533,13658735246
2018-08-31,0.335561857,13305408388
2018-09-01,0.335519503,13304200789
2018-09-02,0.347982818,13793452839
2018-09-03,0.342654064,13586107298
2018-09-04,0.335754548,13310757132
2018-09-05,0.330812177,13116772261
2018-09-06,0.281468176,11277920397
2018-09-07,0.301489352,11949917779
2018-09-08,0.289365052,11472459908
2018-09-09,0.274581995,10886581607
2018-09-10,0.27749808,11000686586
2018-09-11,0.26881171,10596352112
2018-09-12,0.263836394,10479436626
2018-09-13,0.270151107,10728419562
2018-09-14,0.280815933,11159313709
2018-09-15,0.276880547,11041033721
2018-09-16,0.281883918,11216254781
2018-09-17,0.28120384,11194463090
2018-09-18,0.271347906,10795790570
2018-09-19,0.321950175,12819035863
2018-09-20,0.326004614,12977940207
2018-09-21,0.449615905,17898790632
2018-09-22,0.565418551,22508786167
2018-09-23,0.573448623,22828455870
2018-09-24,0.572512681,22800880961
2018-09-25,0.494431878,19718230715
2018-09-26,0.528123262,21056753596
2018-09-27,0.514998566,20581970432
2018-09-28,0.542321115,21627253103
2018-09-29,0.540110979,21542536790
2018-09-30,0.57164087,22791840106
2018-10-01,0.58161275,23189480865
2018-10-02,0.577382932,23123938643
2018-10-03,0.516662498,20634734487
2018-10-04,0.528511844,21124163661
2018-10-05,0.527541728,21067595467
2018-10-06,0.519752781,20752173732
2018-10-07,0.488678786,19516196479
2018-10-08,0.48306769,19291506496
2018-10-09,0.49118236,19615382264
2018-10-10,0.48025563,19168497765
2018-10-11,0.463130196,18518925201
2018-10-12,0.382765898,15322354788
2018-10-13,0.421278584,16856988701
2018-10-14,0.422132428,16883106435
2018-10-15,0.40522945,16207792650
2018-10-16,0.453025899,18121375435
2018-10-17,0.475810518,19021766473
2018-10-18,0.47589815,19035355587
2018-10-19,0.461449988,18456907922
2018-10-20,0.457672067,18303290654
2018-10-21,0.464206079,18562875454
2018-10-22,0.460829574,18434111773
2018-10-23,0.456776058,18269961761
2018-10-24,0.463953781,18555820664
2018-10-25,0.458797754,18351057348
2018-10-26,0.460452039,18513396468
2018-10-27,0.461604975,18560429763
2018-10-28,0.457433361,18386651634
2018-10-29,0.463058429,18621107767
2018-10-30,0.44091381,17730905671
2018-10-31,0.446720328,17992858603
2018-11-01,0.453618031,18235384770
2018-11-02,0.458067702,18407702949
2018-11-03,0.461717666,18563394441
2018-11-04,0.457133843,18374670192
2018-11-05,0.459944341,18464055438
2018-11-06,0.49667129,19968924485
2018-11-07,0.549978539,22052163758
2018-11-08,0.539121323,21647736307
2018-11-09,0.496651479,19989669415
2018-11-10,0.502568553,20201320300
2018-11-11,0.508052976,20364615756
2018-11-12,0.50878586,20455994330
2018-11-13,0.520972685,20945971834
2018-11-14,0.513351643,20634554378
2018-11-15,0.477334078,19223078148
2018-11-16,0.486614088,19596800394
2018-11-17,0.474831218,19122283610
2018-11-18,0.495510037,19927766078
2018-11-19,0.513161569,20683559661
2018-11-20,0.481709708,19475180318
2018-11-21,0.436569623,17470153483
2018-11-22,0.449660133,18177510276
2018-11-23,0.425897333,17319330511
2018-11-24,0.4124455,16631185564
2018-11-25,0.377212978,15211737209
2018-11-26,0.378313185,15256365102
2018-11-27,0.359461325,14584111459
2018-11-28,0.361691441,14637764209
2018-11-29,0.391329242,15837154996
2018-11-30,0.37969823,15301150891
2018-12-01,0.362500394,14607505066
2018-12-02,0.372893853,15037828751
2018-12-03,0.365815637,14726250318
2018-12-04,0.349260797,14105961946
2018-12-05,0.351926459,14192258566
2018-12-06,0.340029767,13710340970
2018-12-07,0.30745641,12398899725
2018-12-08,0.301739016,12349261631
2018-12-09,0.304723486,12452898107
2018-12-10,0.309820239,12684353402
2018-12-11,0.299307291,12249738518
2018-12-12,0.298403135,12215030953
2018-12-13,0.304134643,12444768877
2018-12-14,0.298562007,12204504800
2018-12-15,0.287746264,11774199964
2018-12-16,0.283748015,11614715522
2018-12-17,0.285841623,11722261490
2018-12-18,0.325080692,13251262693
2018-12-19,0.347560397,14171921169
2018-12-20,0.34806589,14212434653
2018-12-21,0.373282842,15161220923
2018-12-22,0.355167683,14504196617
2018-12-23,0.358262415,14597973729
2018-12-24,0.366798336,14948565151
2018-12-25,0.405202548,16596816212
2018-12-26,0.375241446,15275469187
2018-12-27,0.373783351,15259145516
2018-12-28,0.334843928,13692601725
2018-12-29,0.369548555,15059014736
2018-12-30,0.363589446,14868735707
2018-12-31,0.364233189,14832331452
2019-01-01,0.349172923,14249680464
2019-01-02,0.360088762,14676635141
2019-01-03,0.370770356,15133869936
2019-01-04,0.353942533,14441488491
2019-01-05,0.355352215,14496424116
2019-01-06,0.350772456,14315013505
2019-01-07,0.3625507,14789291601
2019-01-08,0.361809696,14762623133
2019-01-09,0.362591758,14788107343
2019-01-10,0.367277988,14993887227
2019-01-11,0.329016068,13510760656
2019-01-12,0.327532193,13425186803
2019-01-13,0.327120936,13421281193
2019-01-14,0.314021294,12882801189
2019-01-15,0.331242552,13596992392
2019-01-16,0.323266503,13250399889
2019-01-17,0.327257976,13440666467
2019-01-18,0.326232953,13386850948
2019-01-19,0.320672171,13158726688
2019-01-20,0.32749861,13440395811
2019-01-21,0.316918408,13011477629
2019-01-22,0.317981188,13063342083
2019-01-23,0.317670921,13038285034
2019-01-24,0.314888326,12914976704
2019-01-25,0.315709922,12951257563
2019-01-26,0.313872607,12880172478
2019-01-27,0.312732721,12873766719
2019-01-28,0.307470667,12647626145
2019-01-29,0.292859916,12070520515
2019-01-30,0.286608706,11798293274
2019-01-31,0.319995126,13165745045
2019-02-01,0.308474283,12697870805
2019-02-02,0.306626326,12621802467
2019-02-03,0.308301609,12690762920
2019-02-04,0.30174713,12420957858
2019-02-05,0.299228087,12318981577
2019-02-06,0.299167209,12316475296
2019-02-07,0.289026903,11901512124
2019-02-08,0.290246382,11949211961
2019-02-09,0.310426758,12750124567
2019-02-10,0.310604129,12778025493
2019-02-11,0.307646798,12665573212
2019-02-12,0.301530194,12425484306
2019-02-13,0.303688816,12518085054
2019-02-14,0.302816109,12468633883
2019-02-15,0.299648166,12352693520
2019-02-16,0.300347835,12373107746
2019-02-17,0.300203315,12370806149
2019-02-18,0.302863246,12476018298
2019-02-19,0.319814603,13215662884
2019-02-20,0.321513327,13281393664
2019-02-21,0.331449486,13691846453
2019-02-22,0.320007924,13219206981
2019-02-23,0.321543679,13300858353
2019-02-24,0.331298363,13704367044
2019-02-25,0.297176916,12343221625
2019-02-26,0.325325121,13457280075
2019-02-27,0.316383282,13087395255
2019-02-28,0.310457936,12872053116
2019-03-01,0.313361361,12954764943
2019-03-02,0.315127936,13049579376
2019-03-03,0.313088042,12971908194
2019-03-04,0.311003434,12871747421
2019-03-05,0.302542839,12534997852
2019-03-06,0.314467345,13019127269
2019-03-07,0.314551916,13028850394
2019-03-08,0.312602818,12949586022
2019-03-09,0.307457844,12752022413
2019-03-10,0.313513009,12988644467
2019-03-11,0.313052422,12969802503
2019-03-12,0.308844856,12819357214
2019-03-13,0.310231701,12850662386
2019-03-14,0.313169158,12980064617
2019-03-15,0.310863993,12880656917
2019-03-16,0.314542292,13026304156
2019-03-17,0.318492506,13193638994
2019-03-18,0.3151432,13059410828
2019-03-19,0.314908251,13051430548
2019-03-20,0.316658034,13115943539
2019-03-21,0.317424394,13225810086
2019-03-22,0.310650369,12944219114
2019-03-23,0.310546397,12938273100
2019-03-24,0.311290158,12977887329
2019-03-25,0.307910085,12839035060
2019-03-26,0.302686227,12634520321
2019-03-27,0.30119012,12562002567
2019-03-28,0.309969326,12934648161
2019-03-29,0.30695619,12801968361
2019-03-30,0.307939693,12849798130
2019-03-31,0.311000171,12976136066
2019-04-01,0.309343774,12902812760
2019-04-02,0.312940273,13051805828
2019-04-03,0.351873643,14751322849
2019-04-04,0.341742643,14265624598
2019-04-05,0.331021978,13825253952
2019-04-06,0.362111434,15119619889
2019-04-07,0.353476489,14751663677
2019-04-08,0.359223339,14971247731
2019-04-09,0.358014325,14952285304
2019-04-10,0.348685469,14568207807
2019-04-11,0.354656089,14822938547
2019-04-12,0.329859984,13794801322
2019-04-13,0.326728105,13638818284
2019-04-14,0.325649272,13590031722
2019-04-15,0.328243595,13698171140
2019-04-16,0.319633453,13424535740
2019-04-17,0.326340321,13680409704
2019-04-18,0.334831961,14055604801
2019-04-19,0.336401506,14115043057
2019-04-20,0.331007744,13905538093
2019-04-21,0.327647394,13746239989
2019-04-22,0.322881362,13548590783
2019-04-23,0.323456638,13585188703
2019-04-24,0.321024473,13468301102
2019-04-25,0.301795121,12662565537
2019-04-26,0.290039376,12175771462
2019-04-27,0.299402113,12572380125
2019-04-28,0.296795278,12447474265
2019-04-29,0.296773284,12450873796
2019-04-30,0.291808506,12251847496
2019-05-01,0.306720306,12889724840
2019-05-02,0.301680964,12667472179
2019-05-03,0.300714776,12638714921
2019-05-04,0.306138753,12868846188
2019-05-05,0.303128567,12758536340
2019-05-06,0.300561856,12642009337
2019-05-07,0.301147546,12676457606
2019-05-08,0.297903399,12550461206
2019-05-09,0.299766317,12620364939
2019-05-10,0.296322718,12506733789
2019-05-11,0.299614086,12618027632
2019-05-12,0.328317311,14025656335
2019-05-13,0.30935237,13003310163
2019-05-14,0.324773315,13695103888
2019-05-15,0.407491033,17161276915
2019-05-16,0.458996448,19301044734
2019-05-17,0.419605752,17653003013
2019-05-18,0.388207589,16383501275
2019-05-19,0.373725485,15749728254
2019-05-20,0.41652545,17545117532
2019-05-21,0.397631114,16736722403
2019-05-22,0.397765559,16758916343
2019-05-23,0.37508569,15807458475
2019-05-24,0.379831907,16014322673
2019-05-25,0.382701941,16115558398
2019-05-26,0.386310791,16260053210
2019-05-27,0.40808037,17191653624
2019-05-28,0.436673557,18405115119
2019-05-29,0.447068004,18850479779
2019-05-30,0.444211484,18702381002
2019-05-31,0.423119421,17848092753
2019-06-01,0.43942584,18550333541
2019-06-02,0.429539982,18119284756
2019-06-03,0.445941692,18805608636
2019-06-04,0.425268776,17982157524
2019-06-05,0.400012334,16823463256
2019-06-06,0.403393523,17016824288
2019-06-07,0.422371422,17850984274
2019-06-08,0.423156871,17884721554
2019-06-09,0.411545205,17401225505
2019-06-10,0.387051361,16358957730
2019-06-11,0.400943351,16918473751
2019-06-12,0.392972679,16598752535
2019-06-13,0.400999891,17027842291
2019-06-14,0.400896649,17022857947
2019-06-15,0.404907366,17237603649
2019-06-16,0.409932101,17417379240
2019-06-17,0.427079846,18239801085
2019-06-18,0.445518123,18974636052
2019-06-19,0.428744319,18227858735
2019-06-20,0.436205547,18530036955
2019-06-21,0.431192459,18349745155
2019-06-22,0.444195434,18874628120
2019-06-23,0.475668985,20263950769
2019-06-24,0.468810865,19946875100
2019-06-25,0.473578245,20091885984
2019-06-26,0.469946618,19972957101
2019-06-27,0.465670987,19803154745
2019-06-28,0.408621436,17456010265
2019-06-29,0.424197998,18022571581
2019-06-30,0.42896031,18219179342
2019-07-01,0.396437489,16831748098
2019-07-02,0.407288327,17336877754
2019-07-03,0.398830334,17028337735
2019-07-04,0.407872151,17341255103
2019-07-05,0.389542274,16573208978
2019-07-06,0.379429422,16114742612
2019-07-07,0.391589516,16671723145
2019-07-08,0.395821331,16819872958
2019-07-09,0.401872942,17076092243
2019-07-10,0.394683588,16774388739
2019-07-11,0.363827963,15485492118
2019-07-12,0.332173294,14118488461
2019-07-13,0.344769613,14664460412
2019-07-14,0.333168088,14165785463
2019-07-15,0.30641318,12926890404
2019-07-16,0.309740953,13234306671
2019-07-17,0.297860397,12688163582
2019-07-18,0.310882732,13264731228
2019-07-19,0.322692326,13932325657
2019-07-20,0.320388963,13712066756
2019-07-21,0.334611734,14269906274
2019-07-22,0.330939092,14161880934
2019-07-23,0.322303962,13814272019
2019-07-24,0.31101459,13310659700
2019-07-25,0.312081839,13407153895
2019-07-26,0.312973727,13413623887
2019-07-27,0.322659081,13816683720
2019-07-28,0.309491457,13245600604
2019-07-29,0.311714801,13347074384
2019-07-30,0.310001536,13256765886
2019-07-31,0.317124588,13593294984
2019-08-01,0.319898064,13704301137
2019-08-02,0.31579156,13537956703
2019-08-03,0.312632741,13406690932
2019-08-04,0.315813209,13542119344
2019-08-05,0.31872971,13668611715
2019-08-06,0.321464413,13777732234
2019-08-07,0.313263716,13399477815
2019-08-08,0.312065528,13381939438
2019-08-09,0.309097744,13237128826
2019-08-10,0.296666103,12718860852
2019-08-11,0.298464646,12805122338
2019-08-12,0.303054503,12985212683
2019-08-13,0.300436008,12889295804
2019-08-14,0.297480068,12764025324
2019-08-15,0.262775906,11253728617
2019-08-16,0.264510355,11332614728
2019-08-17,0.261029663,11195747151
2019-08-18,0.265744705,11401791012
2019-08-19,0.2820286,12092359196
2019-08-20,0.282565699,12116329854
2019-08-21,0.274295235,11764716904
2019-08-22,0.266513028,11413635523
2019-08-23,0.271077778,11626842602
2019-08-24,0.276145462,11856671101
2019-08-25,0.268681552,11544575165
2019-08-26,0.269789057,11574629577
2019-08-27,0.269653922,11576918970
2019-08-28,0.269445005,11557280521
2019-08-29,0.257131402,11035776388
2019-08-30,0.25583109,10998830453
2019-08-31,0.255914764,11002156702
2019-09-01,0.25775898,11079217477
2019-09-02,0.256974798,11058689734
2019-09-03,0.260357084,11191359716
2019-09-04,0.262960753,11305577074
2019-09-05,0.25897657,11128996581
2019-09-06,0.256160821,11012302414
2019-09-07,0.252131406,10837405623
2019-09-08,0.259424706,11151281780
2019-09-09,0.262062719,11250359538
2019-09-10,0.259124653,11142671481
2019-09-11,0.258897243,11139211368
2019-09-12,0.255740114,10995546138
2019-09-13,0.25435742,10942799517
2019-09-14,0.255334698,10986207071
2019-09-15,0.260964121,11242609462
2019-09-16,0.260761814,11220417030
2019-09-17,0.260945504,11200849263
2019-09-18,0.284646248,12253909115
2019-09-19,0.311613265,13425240273
2019-09-20,0.302522606,13034470001
2019-09-21,0.294264745,12655906850
2019-09-22,0.28907728,12446451549
2019-09-23,0.279102104,12022291332
2019-09-24,0.26844231,11564497711
2019-09-25,0.23664579,10337515051
2019-09-26,0.245195658,10567964184
2019-09-27,0.242565927,10486709580
2019-09-28,0.242223119,10429700104
2019-09-29,0.242072044,10428466353
2019-09-30,0.239713945,10326879447
2019-10-01,0.255268308,11011194094
2019-10-02,0.252960816,10908109286
2019-10-03,0.252855651,10896223274
2019-10-04,0.252275917,10878575262
2019-10-05,0.251874518,10861266252
2019-10-06,0.253062916,10912512009
2019-10-07,0.254291687,10965703928
2019-10-08,0.274047312,11829742019
2019-10-09,0.27688641,11943803745
2019-10-10,0.280870085,12124305995
2019-10-11,0.271400437,11716210076
2019-10-12,0.267809964,11548287614
2019-10-13,0.271985669,11740658553
2019-10-14,0.276602726,11963366049
2019-10-15,0.295899761,12773042023
2019-10-16,0.28804794,12437205954
2019-10-17,0.283363567,12231894811
2019-10-18,0.301254936,12996784402
2019-10-19,0.294663212,12742019108
2019-10-20,0.291487741,12585151584
2019-10-21,0.293881359,12692575257
2019-10-22,0.292285899,12655454831
2019-10-23,0.290843027,12588423583
2019-10-24,0.273818108,11837865248
2019-10-25,0.276042393,11937847659
2019-10-26,0.297170004,12847998140
2019-10-27,0.293984678,12690766220
2019-10-28,0.2967535,12834022590
2019-10-29,0.294847121,12755988477
2019-10-30,0.301284782,13031272592
2019-10-31,0.295126556,12763660333
2019-11-01,0.294531579,12740421991
2019-11-02,0.291656586,12613085477
2019-11-03,0.295297264,12769788945
2019-11-04,0.290542604,12580680013
2019-11-05,0.298872721,12925674845
2019-11-06,0.299690906,12960159399
2019-11-07,0.30900095,13363701400
2019-11-08,0.291732715,12617635477
2019-11-09,0.276675043,11985109493
2019-11-10,0.28006077,12110759165
2019-11-11,0.279821593,12115850142
2019-11-12,0.274691408,11896088190
2019-11-13,0.272177277,11783537840
2019-11-14,0.271871099,11779466997
2019-11-15,0.268565498,11630052199
2019-11-16,0.261544232,11311819694
2019-11-17,0.262379888,11356604231
2019-11-18,0.263400441,11390521193
2019-11-19,0.253025162,10961759753
2019-11-20,0.254340763,10999666255
2019-11-21,0.250366713,10840849306
2019-11-22,0.243543496,10535355333
2019-11-23,0.231667072,10055459873
2019-11-24,0.233666789,10124475242
2019-11-25,0.220405165,9616492904
2019-11-26,0.218692846,9489533519
2019-11-27,0.220212575,9539776014
2019-11-28,0.224153626,9714931314
2019-11-29,0.22424714,9704761163
2019-11-30,0.229206536,9936151608
2019-12-01,0.226123166,9800096980
2019-12-02,0.224678104,9723070572
2019-12-03,0.21958491,9504650286
2019-12-04,0.219252136,9493559560
2019-12-05,0.214860213,9318454253
2019-12-06,0.219554368,9528707126
2019-12-07,0.224690716,9721988102
2019-12-08,0.226567561,9816353906
2019-12-09,0.228827345,9913283821
2019-12-10,0.224258095,9702431732
2019-12-11,0.223029838,9652282173
2019-12-12,0.221217572,9579377037
2019-12-13,0.218663694,9488179880
2019-12-14,0.220273455,9538428331
2019-12-15,0.216164944,9362512936
2019-12-16,0.217591164,9421061835
2019-12-17,0.206730403,8950378006
2019-12-18,0.185609997,8026650034
2019-12-19,0.195506944,8433452995
2019-12-20,0.190036225,8222963567
2019-12-21,0.194128471,8449021526
2019-12-22,0.193141879,8349024844
2019-12-23,0.19640411,8496336850
2019-12-24,0.190527436,8255381378
2019-12-25,0.190210541,8237503092
2019-12-26,0.188722299,8181632450
2019-12-27,0.189614034,8215272623
2019-12-28,0.190009433,8224492982
2019-12-29,0.193097312,8368577081
2019-12-30,0.196265099,8505334096
2019-12-31,0.193166159,8369269617
2020-01-01,0.192993287,8359480714
2020-01-02,0.192555524,8341958972
2020-01-03,0.187433319,8125379010
2020-01-04,0.192299145,8347736588
2020-01-05,0.192811641,8353409154
2020-01-06,0.193815607,8392968450
2020-01-07,0.218869377,9465463489
2020-01-08,0.214023378,9305934112
2020-01-09,0.207745503,9024811868
2020-01-10,0.203559359,8789096375
2020-01-11,0.212673876,9152207373
2020-01-12,0.211052244,9174759875
2020-01-13,0.214744497,9309701295
2020-01-14,0.211574999,9203081181
2020-01-15,0.232868654,10153845096
2020-01-16,0.233002833,10123709179
2020-01-17,0.228530591,9976223216
2020-01-18,0.236864606,10373376854
2020-01-19,0.242136156,10570157519
2020-01-20,0.235603868,10284998478
2020-01-21,0.232892794,10166649872
2020-01-22,0.236853459,10331513195
2020-01-23,0.23499544,10259917352
2020-01-24,0.227248881,9883783792
2020-01-25,0.222543143,9719772859
2020-01-26,0.220617632,9638438751
2020-01-27,0.229430589,10020588306
2020-01-28,0.230472362,10066088698
2020-01-29,0.237593532,10379406077
2020-01-30,0.234721496,10253939578
2020-01-31,0.242766866,10605406033
2020-02-01,0.238426528,10415795950
2020-02-02,0.240583835,10498465190
2020-02-03,0.249459381,10897772304
2020-02-04,0.254215961,11100987586
2020-02-05,0.265674718,11609513518
2020-02-06,0.276457549,12080704084
2020-02-07,0.282309758,12336435223
2020-02-08,0.27958542,12219130650
2020-02-09,0.277373109,12120712412
2020-02-10,0.282285223,12335363078
2020-02-11,0.2743149,11989933095
2020-02-12,0.280595881,12264466263
2020-02-13,0.300625271,13139923812
2020-02-14,0.323237491,14128273325
2020-02-15,0.333282008,14547897322
2020-02-16,0.305462425,13351349273
2020-02-17,0.29645342,13014571136
2020-02-18,0.289088124,12589617076
2020-02-19,0.296577455,13006965404
2020-02-20,0.279144334,12286661487
2020-02-21,0.272340779,11903878855
2020-02-22,0.274173534,11994931289
2020-02-23,0.27501656,12031813177
2020-02-24,0.282839171,12368568031
2020-02-25,0.271683085,11885975615
2020-02-26,0.254937717,11161956330
2020-02-27,0.232663784,10107015239
